ID,text,date,label_name
1528,Caught On Camera: DeAndre Hopkins Flipping Off Trump Supporters {{URL}} via {@YouTube@} facts!,2020-10-27,pop_culture
315,"Dutch “media outlet” {@AD nl@} says that Naya Rivera jumped in the water and never came up. Ehm, she was in the water with her son who she pushed on the boat and drowned afterwards (likely because she was out of energy). Get your facts straight. This outlet has it facts wrong AGAIN.",2020-07-15,pop_culture
2119,Happy St Patrick s day photo greeting card for all real IRISH :   St. Patrick s Day Photo Invitation Template Saint Patrick s Day Celebration Flyer Instant Download Fully Editable Patty Party Printable {{URL}} via {@Etsy@},2020-03-08,arts_&_culture
159,"So the {@Buffalo Bills@} lost to the Chiefs but like, it s not like it was a blowout. Definitely improved on not making as many mental penalties until the end of the game. Missed a field goal at 50+ yards. We will be 4-2. Y all acting like the Bills are going to lose every single",2020-10-19,sports_&_gaming
293,Lucas the Spider and His Friend the Fly Try to Understand Why Red Leaves Are Falling Off of Trees {{URL}} via {@Laughing Squid@},2019-10-06,pop_culture
318,Prince - Sign O  The Times (Official Music Video) {{URL}} via {@YouTube@} #RMC,2021-01-17,pop_culture
1676,Fun to watch {@Lee Kiefer@} dominate in the semis. Good luck in the gold medal match! #Tokyo2020 {@Notre Dame Fencing@},2021-07-25,sports_&_gaming
717,Pharrell Williams - Happy (Official Music Video) {{URL}} via {@YouTube@},2020-06-29,pop_culture
2675,Move {@Timmy Hill@} to second with a big move past {@William Byron@} on the inside!  #eNASCAR | #ProInvitationalSeries,2020-04-19,sports_&_gaming
3179,Why so many earthquakes are rocking Puerto Rico {{URL}} via {@Nat Geo Science@},2020-01-12,science_&_technology
2756,UFC 251 Post-Fight Matchmaking: Rose Namajunas ( {{USERNAME}} ) vs Weili Zhang ( {{USERNAME}} ),2020-07-12,sports_&_gaming
190,"#make it happen {@Chelsea FC@} ,bring the boy Home ",2021-07-18,sports_&_gaming
598,Manchester City 2 - Real Madrid 1 - Champions League CC {{USERNAME}} {{URL}},2020-08-09,sports_&_gaming
978,"#ATINSuggest  Listening party for GITZ album led by the boys of SB19.  Tweeted about this countless times before. Better if this was done within the first week, but I think it will also help now to hopefully bring back the hype.  [1/3] {@SB19 Official@} #SSB9 {{URL}} ",2020-08-16,pop_culture
1728,Please tell me that the two women who are speaking on {@MSNBC@} right now have both tested negative for coronavirus. They re sitting shoulder to shoulder - yikes.,2020-03-29,pop_culture
2994,"Watch “11am  Easter Service April 4,, 2021” by {{USERNAME}} on #Vimeo {{URL}} ",2021-04-04,pop_culture
2291,"Halfway into the ride and remarkably I m now slightly up on schedule ‍♂️  I m doing a 30 mile circuit. Really enjoying the tailwind out but it s quite a headwind on the way back   Never mind, only 4 laps to go   #Training for the #3DaysNC500 in support of {{USERNAME}} ",2020-08-16,sports_&_gaming
2111,Watching the Super Bowl in the hopes of winning the #MahomesZoneSweepstakes {@adidas@} because I need that gift card for {@IVY PARK@},2021-02-07,sports_&_gaming
2442,"Drew Brees Officially Retires from NFL, Kids Help with Announcement {{URL}} via {@TMZ@} ",2021-03-14,sports_&_gaming
1661,seriously been tagging the wrong person    Colorado clouds messing with me ‍♀️‍♀️ @michael_saylor please please please do an interview with {{USERNAME}} all George s want to see this interview we know it will be extremely insightful and give us hodlers a little extra Hope,2021-07-18,sports_&_gaming
1733,"I just want to know the reason behind selin s audacity and self confidence .. She knows that engin , aydan .. Will tell him the truth so how she can stop them ?! It seems that she has a big plans .. Watch and see  cumartesi 20:00 Fox #EdSer #SenÇalKapımı #cumartesi {{USERNAME}} ",2021-01-27,pop_culture
3127,"Very sad to hear the bad news about Donal O Donoghue dying of Covid on 3rd Jan 2021. He was a good egg, and we shall all miss him. {{USERNAME}} ",2021-01-04,pop_culture
2367,"Miramar 2022 WR Marvin Simms {{USERNAME}} transfers to Champagnat Catholic {{USERNAME}} . Simms (6’ 170) makes the move to the 2A State Champs & adds to one of the most loaded WR cores in Florida. In ‘20 he was a do-it-all player for Miramar, accounting for 375 YD & 7 TD in 5 games",2021-03-14,sports_&_gaming
2202,Take notes {@Tampa Bay Buccaneers@} on what a good running game can do for you! Sign or draft a #1 RB this offseason. Congrats to {@Derrick Henry@} and all of the titans fans for making it this far!,2020-01-12,sports_&_gaming
1841,A Bestselling Sci-Fi Author Reviews  The Mandalorian  {{URL}} via {@YouTube@} . . . (WARNING: Plot Spoiler Alert!),2019-11-17,pop_culture
811,"Permission to Dance  99,757,114  I vote for #BTS #Butter and #ARMY at the #KCAMexico  2021 {@BTS_twt@} ",2021-07-11,pop_culture
2333,"#NowPlaying ♫ #Np FIND YOUR MBC VOICE AD - FIND YOUR MBC VOICE AD  ♫ at {{URL}} Listen LIVE {{URL}} {{URL}} Wake Up To {@Notorious VOG@} In The Morning #NITM☕ M-F 6:30-11a, {{USERNAME}} Urban Talk, News, Laughs & More!",2019-12-29,pop_culture
534," Didn t We Almost Have It All  is the second single from Whitney Houston s second album Whitney. The song was written by Michael Masser and Will Jennings and produced by Masser. The song was released on August 13, 1987 by Arista Records. {{USERNAME}} {{URL}} ",2021-01-28,pop_culture
2625,Leader Trophy 1st round 1st leg: {{USERNAME}} vs {{USERNAME}} Res,2019-09-15,sports_&_gaming
479,Destiny s Child - Jumpin’ Jumpin’ (Official Music Video) {{URL}} via {@YouTube@} this song takes me right back to high school,2020-11-29,pop_culture
2166,Streaming a new game #minionmasters come stop by and join me!! {{USERNAME}} {{USERNAME}} #FearThePack #supportsmallstreamers #SmallStreamersConnect #smallstreamer #twitchaffiliate #twitch #twitchprime #subtember,2019-09-08,sports_&_gaming
1885,I wonder what songs GOT7 will perform at the award shows!! ♥️ Probably Eclipse + a song from the new album? (The title one?) {@GOT7@} #GOT7 #MAMAVOTE #JB #Mark #Jackson #jinyoung #youngjae #bambam #Yugyoem,2019-10-29,pop_culture
2567,"Manchester is RED, blue just for film {{USERNAME}} {{USERNAME}} ",2020-03-08,sports_&_gaming
974,"#BREAKING - TASMANIA WILL HOST 2 {@AFL@} FINALS NEXT WEEKEND!    ELIMINATION FINAL: {@Sydney Swans@} v {@GWS GIANTS@} : UTAS Stadium on Saturday, 28 August at 3:20pm.  ELIMINATION FINAL: {@Western Bulldogs@} v {@Essendon FC@} : UTAS Stadium on Sunday, 29 August at 3:20pm.  History!",2021-08-22,sports_&_gaming
2871,Miles in the bank with 1.5 mi each 4  Oscar & Yr 5 Charlie with a run/walk in the park inc the mystery trail  4.25 mi in the parents total 4 p1 run/walk plus 1 mi 4 p2 walking {{URL}} #sacpsk100 #sacpsk234 {{USERNAME}} {{USERNAME}},2020-05-24,sports_&_gaming
1295,"So, we have this empty vase with lights in it on our dining table. I accidentally tapped it with my knife and it made a ‘ding’ noise. My sister’s reaction was to say “dinner is served!” But you can tell I watch too much {{USERNAME}} because I said “top of morning!” ‍♀️",2020-05-10,daily_life
726,Another amazing streaming weekend comes to an end. Thank you to everyone who came by for Community Game Night! I hope you all had a great time! Huge shoutout to {{USERNAME}} for the raid! See you all next weekend!,2020-07-27,sports_&_gaming
1540,New music video with {@Laycon@} out  everywhere. Go run it up guys! #HipHopVideo,2020-11-25,pop_culture
1421,The only reason anyone should like the Titans at this point JA {{USERNAME}} - the guy is a real class act.,2020-01-12,sports_&_gaming
2470,"9:07 3Q | #Baylor 31, #Kansas 7  John Lovett off tackle from 7 and the Bears are rolling #Big12FB {{USERNAME}} {{USERNAME}} ",2020-09-27,sports_&_gaming
1358,A Special Place In Hell by Reid Henry {{URL}} #NowPlaying   Check out this AMAZING new release by {@Reid Henry@} !! Go give him the support he deserves! <3,2021-04-18,pop_culture
2253,#ShiningTheSpotlight  It’s the guys at {{USERNAME}} . It’s their first time at {{USERNAME}} ’s #SMMW20 and they have a booth where they will show you the latest stats and the all important Twitter leader board.   Will I retain pole position?  {{URL}},2020-03-01,business_&_entrepreneurs
3155,"The Lakers spoil the Suns  late comeback attempt, 117-107 {{URL}} via {@WordPress com@} ",2020-01-02,sports_&_gaming
2760,Picked up this deck of cards from {{USERNAME}} amazing! And check out the King of Diamonds!,2019-12-01,sports_&_gaming
2307,{{URL}} | Navarro: Bulldogs want to return to JUCO World Series. {{USERNAME}} {{USERNAME}},2020-02-09,sports_&_gaming
2862,Thomas Tuchel:   It will not change too much no matter what the result was [against Man City]. But surely it is not a disadvantage to us to have this experience in such a short time to have the possibility to beat them twice.   [via {@Nizaar Kinsella@} ],2021-05-09,sports_&_gaming
2277,Coldplay won t tour its new album until the band s concerts can be environmentally  beneficial  - Music News - ABC News {{URL}} via {{USERNAME}},2019-11-24,pop_culture
1008,Remember that time {@Caroline Kitchener@} and I tried to bake a gingerbread house and didn’t turn on the oven...,2019-11-10,daily_life
2768,I just heard a kid say  I HAVE THE POWER  while wrestling his brother in the parking lot and I blame {@KevinSmith@},2021-08-01,daily_life
1228,I feel so sorry to hear about your sickness and how I cannot visit you! Sending you lots of love and blissful wishes for you to recover as soon as possible! I want to see you active and joyful like you always are.Get well soon {@dilipkpandey@} {@AAP Mumbai@} {@AAP@} {@Swara Bhasker@},2021-04-25,daily_life
408,"Never mind, its #GTFC vs {@Cleethorpes Town FC@} next weekend.  Back to football that matters!",2021-07-11,sports_&_gaming
434,Stephanie Van Hook: Beyond Coping -- How to Find the Strength to Take on Climate Change {{URL}} via {{USERNAME}},2019-09-24,science_&_technology
2116,Selena Gomez - Lose You To Love Me (Official Music Video) {{URL}} via {@YouTube@} {@iJustine@} {@Jenna Ezarik@},2020-03-01,pop_culture
219,Gens fall 5-1 to the Storm tonight. {{USERNAME}} win the goal for the Gens. Back at it Thursday on the road against the Cougars.,2020-01-12,sports_&_gaming
383,The Chiefs have announced that if they win they will let {@Elizabeth Warren@} be the head chief for the parade.,2020-02-02,sports_&_gaming
2777,The only way James harden is gonna win a ring is to join {@Julio Jones@} at {@Tennessee Titans@}  or {@Tom Brady@} in {@Tampa Bay Buccaneers@},2021-06-20,sports_&_gaming
272,"The {@Celeste boo@} devs truly outdid themselves with Chapter 9, and I do not regret a single second playing it. What an amazing experience the whole game was, even.",2019-09-09,sports_&_gaming
88,SI Sooners: Former OU golfer Abraham Ancer falls to 2nd at The Masters going into Sunday’s final round  #Sooners {{URL}} via {{USERNAME}},2020-11-15,sports_&_gaming
1936,"Happy Resurrection Sunday/Easter  from all of us {{USERNAME}} , may the resurrection power that raised Christ from the dead also resurrect every good thing that s dead in our lives and may it kill this deadly… {{URL}} ",2020-04-12,daily_life
2780,Pretty sure {@Darren Bent@} called 3-1 Arsenal and {@Andy Goldstein MBE@} ridiculed him for it. Apology {@Andy Goldstein MBE@} ?,2021-02-28,sports_&_gaming
813,"Lavonte David says Tom Brady told a teammate to stop crying about reaching the Super Bowl {{URL}} via {@Yahoo@} #1 so, i think brady will have a great game and it might come down to the last drive-tied and KC would score to win by 4-capturing the point spread and #2",2021-02-07,sports_&_gaming
2970,NHS Diary:  Patient s family asks me not to tell him his twin died  {{URL}} via {@Daily Mail Online@} You must read this......     You will definitely listen to the government  STAY IN SAFE DISTANCE  Keep your kids/grandkids   SAFE,2020-04-26,daily_life
866,The Code Switching song from Big Mouth season 4! Brilliant! {{USERNAME}},2020-12-06,pop_culture
1999,{{USERNAME}} Steven i hope to catch a Fury game after.the College Baseball fall.season ends. I enjoyed watching you play last season and grandson Nate heaps much praise upon you.,2019-09-08,sports_&_gaming
2946,I just went to order {@Starbucks Coffee@} And the app automatically put me in a different location  And I can’t cancel the order.  So I hope someone enjoys my order.,2020-07-12,daily_life
268,So {{USERNAME}} put my little sister on Trina and she been using my speaker since hers is busted and......,2020-05-10,daily_life
1774,"Fell asleep listening to an episode of {@No Such Thing As A Fish@} and ended up having a weird nightmare where I was Anna s intern (I m 39) à la Devil Wears Prada, and {@James Harkin@} kept popping up with a trolley of homemade food with a napkin tucked under his chin.",2021-08-22,pop_culture
481,Kudos to the music crew on {@NBC Entertainment@} {{USERNAME}} with some {@Drivin N Cryin@} #aintitstrange,2021-01-10,pop_culture
1567,“What happens in Vegas stays in Vegas” ... my new music video is dropping  tomorrow (6/29/20) at noon. Video is shot/directed by : {{USERNAME}} #lasvegas #sincity #jakeandguneproductions #IMAXonthebeat #Youtube… {{URL}},2020-06-28,pop_culture
561,Fearless (Taylor s Version)  Is Here & We ll Be Listening to Taylor Swift Music All Weekend {{URL}} via {@Just Jared Jr@},2021-04-11,pop_culture
2801,The reserve team man of the match sponsored by {@Domino s Pizza UK@} Gorseinon is {{USERNAME}} Kai was superb in the 4.1 win {{USERNAME}} getting on the score sheet with a great goal. Well done Kai #UppaVillage #OneClub {{URL}},2021-06-13,sports_&_gaming
205,I love having rich friends who don’t even realize they’re paying for certain streaming subscriptions so I can slide on there and watch. Now watching Judas and the Black Messiah. Thanks {{USERNAME}},2021-02-14,pop_culture
1682,Implementing Dark Mode in iOS 13 {{URL}} via {{USERNAME}} #ux,2019-09-25,science_&_technology
2561,The last Friday of the Decade!! Thanks to {{USERNAME}}  s Matty Cole for the music and to vaughnderfulvideo videography! Don t miss your last chance to ride the Pirtae Ship before the end of the decade. Only a few… {{URL}},2019-12-29,pop_culture
1516,"Brothers and sisters, friends and family, Eid Mubarak to you all. From the bottom of my heart, I pray that the Almighty makes our lives beautiful and our struggles meaningful Eid Mubarak  {{USERNAME}} {{USERNAME}} #ElimikaWikiendi",2020-05-24,daily_life
2174,"I d like to request #ON by  BTS feat. {{USERNAME}} . {@Most Requested Live@} #MostRequestedLive, let s keep up the requesting together  ARMY!     #iHeartAwards #BestFanArmy   #BTSARMY {@BTS_twt@} ",2020-03-01,pop_culture
1428," | It s half-term for Manchester United, so how would we grade the Red Devils over the first half of the season?  My latest piece for {@VAVEL@} grades #MUFC as the second half of the campaign is set to kick off... {{URL}} ",2021-01-26,sports_&_gaming
1382,"Ha! Power just went out for the {@Los Angeles Angels@} @ {@Los Angeles Dodgers@} game. Yesterday, it was the fire alarm.",2020-09-27,sports_&_gaming
2750,I’ll be interviewing {{USERNAME}} tomorrow at 12:30 EST / 18:30 SAST. We’ll be talking about his “96° in the shade” collection   Come join us! {{URL}},2021-08-22,pop_culture
347,Simsboro victorious by 3 over Anacoco in the Class B championship game. Congrats to Coach Josh Brown and his squad on the state title. The entire team and staff are commended on a job well done. Awesome for the community. State champs! {{USERNAME}},2021-03-13,sports_&_gaming
2326,"#delhihighcourt  J. Hari Shankar: Can t make the head and tail of what the matter is, the matter runs into 277 pages. Synopsis is insufficient.   Order: petitioner to put on record a synopsis of not more than 5 pages. {@Bar Bench@} ",2021-07-19,daily_life
1145,"“It’s going to go down as one of the greatest Astros moments in our history,” {@Houston Astros@} president of baseball ops {@Jeff Luhnow@} said of {@Jose Altuve@} ’s walk-off 2-run home run in Game 6 of the #ALCS to send the Astros to the World Series.",2019-10-20,sports_&_gaming
658,Patch.United States Air Force.For Denim.Jean.Jacket.BackPack.Great Quality.Vintage Style.Retro.60s.Vivid Colors.Fully Embroidered. {{URL}} via {@Etsy@},2020-01-12,arts_&_culture
590,"Cowboys vs. Giants LIVE Week 17 watch party, presented by {@MANSCAPEDTM@} A win keeps the Cowboys  playoff chances alive until at least Sunday Night Football  Come join us on {{USERNAME}}   Dallas Cowboys Report: {{URL}} ",2021-01-03,sports_&_gaming
2990,Leonard Fournette carves up the Chiefs D to make it 28-9 #EDFsports {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}},2021-02-08,sports_&_gaming
1647,Rocketman is finally on Sky.  An hour in {{USERNAME}}  s comment was bang on - I can see why he is so f**ked up now.  Highly recommended.,2020-03-27,pop_culture
1953,"The 2010s weren t always kind to the Steelers. Here s a look at the best and worst moments of the decade, via {@Ed Bouchette@} and {@Mark Kaboly@} : {{URL}} ",2019-11-26,sports_&_gaming
1724,UFC 245 post-fight press conference video {{URL}} via {@MMAFighting com@},2019-12-15,sports_&_gaming
2929,"#NowPlaying  Luxury Tax  by Rick Ross, Lil Wayne, Jeezy, Trick Daddy on {@TIDAL@} {{URL}} ",2021-03-07,pop_culture
89,"“ {@Rochelle Walensky MD MPH@} has charged all of the offices and centers under the CDC to develop interventions & measurable health outcomes in the next year, addressing racism in their respective areas. & she s made clear that is a priority for the entire CDC.” #leader  {{URL}} ",2021-04-11,science_&_technology
2126,"Happy International Women s Day to all good women out there, especially my woman {{USERNAME}} An equal world is an enabled world. #IWD2020  #EachforEqual",2020-03-08,daily_life
644,So {{USERNAME}} bought a yellow and black teddy bear with chocolate... wow {{USERNAME}} {{USERNAME}} a young king has fallen,2021-02-14,daily_life
760,Birikwalira says that Vipers president is surrounded by treacherous people.  He adds that he will not miss the club despite bring there for five years.  He advised the club to always respect the long-serving players  Like - {{USERNAME}} {{URL}},2020-08-23,sports_&_gaming
1050,. {@SuperSport@} I think Timo Werner will be the matchwinner in Saturday s #UCLFinal. Who do you think will prove to be the MVP on the night? #SSWerner. The Blues will carry the day.,2021-05-29,sports_&_gaming
177,99/100 people made it into the top 100 for #FaZe5 I have been waiting so long and been anxiously refreshing {@FaZe Clan@} twitter. I have been grinding for 3+ years. Please help me reach my dream. Thanks and good luck to everyone. Hopefully I wake up to the news that I made it!,2020-10-25,sports_&_gaming
823,Turns out {@David Gray@} is releasing a delux edition of White Ladder on the same day I release my Albumn 14-2-20 His is 20 years old Mine is 20 years in the making & fair to say White Ladder was an inspiration I ve a fair idea who will sell more. Will I send you a copy {@David Gray@} ?,2019-10-05,pop_culture
1543,Lakers Advance To Western Conference Finals After Blowout Win In Game 5 {{URL}} {{USERNAME}} #ByTheNumbers,2020-09-13,sports_&_gaming
1234,‘Night Stalker : How Dianne Feinstein Jeopardized the Search for Serial Killer Richard Ramirez {{URL}} via {@Yahoo@} SAME WOMAN WHO CLAIMS NOT TO HAVE KNOWN SHE HAD A CHINESE SPY ON HER PAYROLL FOR 25 YEARS!,2021-01-17,pop_culture
2184,"Carbon nanotubes key to next-gen heat shields for hypersonic aircraft {{URL}}  ...temperature of 1,900 degrees centigrade...  !!!  Had a passing familiarity with  buckyballs  not  buckypaper . Had no idea about the heat resilience. {{USERNAME}} ",2019-11-17,science_&_technology
2832,Pretty sure {@Channing Tatum@} is the only person that can pull off cowboy boots with a bowler hat,2021-08-29,pop_culture
1117,Hawks take game 1 v WBC 17u at the 4th of July Riverhawks classic 2-1 behind strong pitching from {{USERNAME}} and {{USERNAME}} . The offense was paced by 2023 2b Drew Tucker’s 2-3 performance! {{USERNAME}} and Harris has RBI’s.,2020-07-03,sports_&_gaming
2232,Liverpool  could miss out on title if coronavirus cuts league short  {{URL}} via {@Daily Mail Online@},2020-03-01,sports_&_gaming
1520,Did you miss {{USERNAME}} on #cnbc Squawk Box? Click here for the full length interview! ( {{URL}} ),2020-04-19,pop_culture
2454,The reason why Mihrimah made me proud of her is to have chased Şah Sultan out of the palace and given her a worthy lesson⭐ {{USERNAME}},2021-02-21,arts_&_culture
2584,{{USERNAME}} can you please send me the link for bts concert. I ll be grateful . Thank you Borahae,2020-10-11,pop_culture
1855,Watch {@Rodney Howard Browne@}  s broadcast: The Gift of Faith - Part 2 - the Main Event at the River at Tampa Bay | Day 100 {{URL}},2020-09-13,sports_&_gaming
785,Prince Harry says people cannot ignore science about climate change... unless you are leading N E Lincolnshire Council? {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}},2019-09-26,pop_culture
2,Ok so I just got home from the club and I realized the lgbtq community plays  a lot of {@yg@} but does that man really support us??!,2021-06-27,pop_culture
2271,LIVE PLAYING SOME STAR WARS BATTLEFRONT 2 THEN SOME VIGOR!! {{USERNAME}} {{URL}},2020-12-20,sports_&_gaming
2376,i was tagged by {{USERNAME}} height: 5 3 shoe size: 9.5 US  zodiac: ♋️  tattoos: 2  piercings: 1?  fav color: yellow and blue  fav food: sushi  favorite drink: vodka or rum   tag 4: {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}},2019-12-15,daily_life
108,#RealHeroArnab Arnabjiyou are the real hero of our nation all citizens are with you go ahead without fear we love you❤so much and we salute you heartly.@arnab5222 {{USERNAME}} #worriors4SSR #JusticeforSushantSingRajput,2020-08-09,pop_culture
2041,New album is ! But like who broke my baby’s heart tho!  #UnlessimwithYou {@Jackson Wang@},2019-10-29,pop_culture
2382,"Booze delivery from {{USERNAME}} , plus artisanal bespoke hand crafted hand sanitizer:  A DC Distillery Is Making Hand Cleaner to Give Away With Bottles of Booze {{URL}} ",2020-03-15,business_&_entrepreneurs
3139,"#ReformPoliceNG {@Nigeria Police Force@} not #EndSARS the entire {@Nigeria Police Force@} is the problem not only the SARS operatives,i remember sometime in 2017,it was the {@UEFA Champions League@} season,around 10.30-11.00pm,myself and two of my friends watched the game a street opposite my street,on our way back,",2020-10-10,sports_&_gaming
171,Anthony Joshua beats Andy Ruiz Jnr by unanimous points decision {{URL}} {@MailOnline Sport@},2019-12-08,sports_&_gaming
412,I hope {@shannon sharpe@} keeps it a G tomorrow with the lacksy daisy play of the Lakers ...letting Suns hang around,2020-01-02,sports_&_gaming
1836,Saturday s actions wraps up with the Ravens facing off against the Titans.  Check out our picks and predictions to help you with your bets on this game here!  #nfl #picks #predictions #divisional #ravens #titans #spreadhacker {{URL}} via {@WordPress com@},2020-01-11,sports_&_gaming
416,United Nations: Have a serious discussion of climate change on Earth. {@PA House Republicans@} : Set up new bureaucracy to repeal rules protecting the environment. Won t keep that majority for long with bad ideas like #HB1055. Get serious. #Plan4PA,2019-09-24,science_&_technology
1367,Holy Spirit Invades the White House as Worship Leaders Call Upon the Name of Jesus {{URL}} via {{USERNAME}},2020-03-01,arts_&_culture
1906,There is a time limit on how late I can do anything requiring left brain activity and I always go past it and make dumb mistakes. Today I accidently disconnected the {{USERNAME}} RSS feed from the main site. This is probably an easy fix. But it will have to wait till tomorrow.,2019-11-01,daily_life
1294,petition for twitter user {@Timothe Chalamet@} to post his apple music replay,2019-12-15,pop_culture
2231,I like the format. Love the prime time spot !!!! Think they should’ve put Biffles tires off his start car so it would have been a little more fair for the field. Came from last to the lead in 15 laps!!! But… can’t take it away from the local. {@Coby Fleener@} … he’s doin great #SRXracing,2021-06-13,sports_&_gaming
2806,"Bucks are looking like a G league team. {@NBA on TNT@} needs to stop calling Middleton one of the best players in the league, stop calling Bud a top coach. Take out Jrue Holiday, and this team is Giannis carrying a bunch of bums. Y all slobbered when Lebron was going at it solo",2021-06-06,sports_&_gaming
2480,Geoffrey Pyatt:  There is nothing more special than Greek Easter  {{URL}} via {{USERNAME}},2020-04-19,arts_&_culture
364," Win today, and we walk together forever.  -Fred Shero Flyers Coach 1974 Stanley Cup Cup Final. Probably one of the greatest quotes ever uttered. {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {@Spittin Chiclets@} ",2021-08-15,sports_&_gaming
2596,"Didn’t watch Harry Styles on #SNL this weekend? Don’t sweat it, {@Kate Halliwell@} has you covered with her ranking of everything the former One Direction member did as dual host and musical guest: {{URL}} ",2019-11-19,pop_culture
2554,SO FREAKING EXCITED!!!!!!!!!!  AUGUST 21   #BTSISCOMING {@BTS_twt@},2020-07-26,pop_culture
2915," Family is just a set of memories disputed, resolved or recalled between one group of people over a lifetime, isn t it?  {@lemn sissay OBE@} in his brilliant memoir  My name is why  on what you lose when you can t remember together. {{URL}} ",2019-11-10,daily_life
740,Successful second Halloween! Went to see Birds of Prey with the amazing {{USERNAME}} . Thank you alyssasbeautyspace for styling my hair to the best Khaleesi it can be.   I finally found the funkos I was looking for.… {{URL}},2020-02-15,pop_culture
73,Thiago Silva basically a done deal? As {{USERNAME}} picked up the narrator literally said  The captains last game for the club,2020-08-23,sports_&_gaming
2488,Crowded House - Don t Dream It s Over (Official Music Video) {{URL}} {@YouTube@} より,2021-01-17,pop_culture
2541,☑️ Recover from covid  ☑️ Win the Masters   Congrats {@Dustin Johnson@},2020-11-15,sports_&_gaming
1265,Check out American Trivia Family Edition Board Game #OUTSET {{URL}} via {{USERNAME}},2020-04-26,sports_&_gaming
2035,"Ooooh okay {@Fallout@} 76 yeah your game was completely void of humans and now they are all back. What s the reason, treasure you say?!   Wow really well thought out! If the content matches the premise then Jesus Christ! ‍♂️",2020-04-14,sports_&_gaming
312,I wonder what match of Wrestlemania night 2 {{USERNAME}} is looking forward to tonight ^^,2021-04-11,sports_&_gaming
1888,Encantadia (2006) plot can be a good book series like Game of Thrones and Harry Potter. Sayang sana naging books siya after the series para napreserve yung story. {@Suzette Doctolero@},2020-04-05,pop_culture
856,Pros and Cons - UFC 265: Lewis vs Gane Twitter analysis ( {@Anton Tabuena@} ) {{URL}},2021-08-08,sports_&_gaming
378,"Congratulations to Comeback Player of the Year Alex Smith, to the NFC East Champion Washington Football Team, and to {{USERNAME}} ",2020-12-13,sports_&_gaming
1949,Everyone go follo {{USERNAME}} Now or else DD will show up in your house when your asleep,2020-05-24,daily_life
1492,#LaySuperShow #LAYZHANG #LAY #lay_is_exo {@Lay Zhang@} ❤️❤️❤️❤️❤️ I love youuuu,2020-06-18,pop_culture
154,"I wasn t able to watch #PrettySavage performance yesterday but i saw a lot of tweets that they don t like the choreo. For me tho, I HONESTLY LOVE IT. THE CHOREOGRAPHY WAS SO FULL OF SASSINESS. It s  and PRETTY SAVAGE INDEED. {@BLACKPINKOFFICIAL@} ",2020-10-11,pop_culture
1216,Jed York: Give Frank Gore a Superbowl ring if the 49ers win the Superbowl. - Sign the Petition! {{URL}} via {@Change org@},2020-02-01,sports_&_gaming
772,Anthony Joshua V. Andy Ruiz Highlights. AJ DANCES around Andy Ruiz as he wins by decision! {{URL}} via {@YouTube@} @anthonyfjoshua {@AndyRuizjr@},2019-12-08,sports_&_gaming
2374,PARK JIHOON WITH BLUE HAIR !? +#(@*%-&# {@TREASURE@},2021-04-25,pop_culture
2773,YES!!!!!! Well done {@Lewis Hamilton@} #SPOTY2020 True inspiration!!! Have a good Christmas and New Year Lewis #TeamLH,2020-12-20,sports_&_gaming
2812,Unearthing this from 2014 when {@Laurent D Tardif@} was just drafted by the NFL.  5 things you didn’t know about: Laurent Duvernay-Tardif | {{URL}} {{URL}},2020-02-09,sports_&_gaming
2652,Communications Secretary Martin Andanar encouraged youth leaders to join the fight against the coronavirus disease (Covid-19) pandemic. {{URL}} #PolitikoNews {{USERNAME}} {{USERNAME}},2020-10-20,science_&_technology
930,Congratulations to our boys on getting into the NCAA tournament. Pulling for all of you! {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} !   #LetsGo #NCAATournament,2021-03-21,sports_&_gaming
2342,So are people giving the {{USERNAME}} a go while the off season of the NFL? What time are you backing?or just enjoying not backing a team and the stress,2020-02-09,sports_&_gaming
2538,"I m so sick of this fake love, fake love, fake love I m so sorry but it s fake love, fake love, fake love  Fake Love I m Voting for #Dynamite by BTS under #BestMusicVideo category at #iHeartAwards 2021( {@BTS_twt@} )",2021-04-25,pop_culture
308,Watermelon Sugar ft. Nice to meet ya - Harry Styles / Niall Horan (New H... {{URL}} via {@YouTube@} {@HSHQ@} {@Harry Styles@} {@Niall Horan@} this is absolutely sick,2019-11-24,pop_culture
1001,"Anybody else watching The Laura Kuenssberg Show this morning on {@BBC@} ? With her guest, Comrade Andrew Marr. #DefundTheBBC",2021-03-21,pop_culture
631,#Quinnipiac field hockey takes on Vermont in an out-of-conference matchup this afternoon.  They fell short their last time out against UConn. For more on that game (via {{USERNAME}} and {{USERNAME}} ) ➡️ {{URL}},2019-09-22,sports_&_gaming
143,Stay home—social distancing flattens the curve. Don’t go to the ER unless you need emergency care (not because you want a #covid19 test).  My {@The Washington Post@} op-ed on the actions we can all take now to avoid overwhelming our hospitals & save lives. {{URL}},2020-03-15,daily_life
